precinct,pct_obama,pct_romney,total_votes,pct_hisp,county
910,0.678709677,0.314193548,1550,0.649849649,miami-dade
814,0.680087051,0.311933261,2757,0.56570875,miami-dade
546,0.682086614,0.31003937,1016,0.312772134,miami-dade
13,0.683368128,0.307585247,1437,0.598203348,miami-dade
527,0.6875,0.308467742,992,0.857971014,miami-dade
37,0.687595712,0.306278714,653,0.268899522,miami-dade
984,0.68989899,0.296969697,990,0.406105786,miami-dade
370,0.691287879,0.304924242,528,0.778664008,miami-dade
544,0.691499522,0.301337154,2094,0.372289973,miami-dade
16,0.692496925,0.300123001,813,0.448807854,miami-dade
14,0.693984962,0.29924812,1330,0.594575555,miami-dade
928,0.694331984,0.303643725,494,0.460849465,miami-dade
583,0.700701481,0.284489478,1283,0.353007307,miami-dade
40,0.700826446,0.285950413,1210,0.417910448,miami-dade
842,0.700934579,0.285046729,214,0.349315068,miami-dade
888,0.702702703,0.297297297,37,0.753623188,miami-dade
230,0.703296703,0.294261294,1638,0.634174312,miami-dade
774,0.703448276,0.288669951,1015,0.821052632,miami-dade
829,0.703557312,0.296442688,759,0.514524648,miami-dade
158,0.704545455,0.291666667,264,0.321637427,miami-dade
201,0.708626761,0.286091549,1136,0.796425458,miami-dade
959,0.708943089,0.286178862,615,0.575667656,miami-dade
33,0.7090301,0.282608696,598,0.41810842,miami-dade
276,0.709876543,0.280864198,324,0.187421384,miami-dade
904,0.709899749,0.285714286,1596,0.631157635,miami-dade
104,0.710736469,0.28216504,1127,0.590361446,miami-dade
940,0.711904762,0.280952381,420,0.708845209,miami-dade
17,0.712659076,0.277963831,1493,0.494785148,miami-dade
350,0.715846995,0.281420765,732,0.57584771,miami-dade
911,0.719381688,0.272294887,841,0.644414169,miami-dade
112,0.719602978,0.280397022,403,0.349236641,miami-dade
534,0.724860335,0.268156425,716,0.36775483,miami-dade
931,0.725,0.270192308,1040,0.677475898,miami-dade
275,0.727272727,0.270979021,572,0.21971831,miami-dade
107,0.727592267,0.265377856,569,0.5,miami-dade
351,0.729665072,0.263841422,2926,0.660964666,miami-dade
981,0.731511254,0.258842444,622,0.727105101,miami-dade
530,0.732931727,0.248995984,498,0.385869565,miami-dade
118,0.732954545,0.261363636,704,0.208185053,miami-dade
591,0.738037307,0.259529603,1233,0.798208392,miami-dade
371,0.738235294,0.252941176,340,0.737749546,miami-dade
134,0.74,0.26,50,0.171265461,miami-dade
589,0.740740741,0.259259259,27,0.773584906,miami-dade
982,0.741463415,0.253658537,205,0.762295082,miami-dade
918,0.743956044,0.249450549,910,0.62754491,miami-dade
446,0.75,0.25,4,0.666666667,miami-dade
151,0.750748503,0.241017964,1336,0.304435484,miami-dade
980,0.75304878,0.243902439,328,0.783823529,miami-dade
967,0.755298651,0.240847784,519,0.552497452,miami-dade
831,0.759221999,0.236753856,1491,0.725856698,miami-dade
115,0.761855133,0.230328296,1919,0.506919374,miami-dade
944,0.763779528,0.220472441,127,0.333333333,miami-dade
355,0.767175573,0.23129771,1310,0.755387931,miami-dade
36,0.767793594,0.222419929,1124,0.360677966,miami-dade
167,0.773167358,0.22406639,1446,0.588621444,miami-dade
43,0.7734375,0.221354167,384,0.482978723,miami-dade
18,0.774025974,0.213636364,1540,0.572567783,miami-dade
108,0.77536739,0.214835549,1429,0.536213469,miami-dade
843,0.775510204,0.224489796,49,0.47826087,miami-dade
599,0.776315789,0.210526316,380,0.364485981,miami-dade
906,0.777777778,0.211111111,90,0.546946217,miami-dade
812,0.778436019,0.218009479,1688,0.413963039,miami-dade
839,0.778920308,0.213367609,389,0.605263158,miami-dade
975,0.784530387,0.215469613,181,0.529230769,miami-dade
595,0.78540305,0.208061002,918,0.855481728,miami-dade
232,0.787207872,0.206642066,813,0.605412484,miami-dade
125,0.789308176,0.198113208,318,0.481415929,miami-dade
155,0.791071429,0.201785714,1120,0.323087432,miami-dade
247,0.792620865,0.199745547,786,0.572318339,miami-dade
598,0.793814433,0.206185567,97,0.762863535,miami-dade
41,0.795830338,0.192667146,1391,0.417966493,miami-dade
504,0.79797048,0.194649446,1084,0.341991342,miami-dade
621,0.798898072,0.193939394,1815,0.246288542,miami-dade
288,0.8,0.2,20,0.6,miami-dade
916,0.800947867,0.183254344,633,0.551603905,miami-dade
932,0.801829268,0.18902439,328,0.556998557,miami-dade
532,0.802521008,0.193277311,476,0.174100719,miami-dade
528,0.802845528,0.195121951,492,0.800155521,miami-dade
905,0.806265458,0.190711734,3639,0.535244922,miami-dade
177,0.807228916,0.180722892,83,0.323662153,miami-dade
943,0.811594203,0.173913043,69,0.287925697,miami-dade
827,0.816856781,0.179340938,1578,0.517296862,miami-dade
851,0.820093458,0.179906542,856,0.497556207,miami-dade
942,0.820338983,0.179661017,295,0.601626016,miami-dade
538,0.82276547,0.163483575,1309,0.505497315,miami-dade
42,0.823966066,0.160127253,943,0.361066667,miami-dade
909,0.824,0.172444444,1125,0.536901596,miami-dade
537,0.824497258,0.171846435,547,0.574029126,miami-dade
235,0.827664399,0.170068027,441,0.557232704,miami-dade
951,0.828358209,0.164179104,938,0.438391699,miami-dade
949,0.830275229,0.168577982,872,0.588353414,miami-dade
816,0.831590534,0.163456247,1817,0.381603251,miami-dade
176,0.833333333,0.16091954,348,0.405088063,miami-dade
588,0.835820896,0.164179104,67,0.833333333,miami-dade
947,0.837735849,0.154716981,265,0.600369458,miami-dade
121,0.839385475,0.156424581,716,0.439004149,miami-dade
999,0.84,0.16,50,0.399371069,miami-dade
169,0.840740741,0.155555556,270,0.354207436,miami-dade
597,0.842105263,0.157894737,114,1,miami-dade
923,0.843537415,0.149659864,147,0.244360902,miami-dade
266,0.846153846,0.115384615,52,0.337662338,miami-dade
985,0.846715328,0.153284672,137,0.581699346,miami-dade
248,0.846827133,0.149890591,1828,0.464310707,miami-dade
584,0.847128378,0.148648649,1184,0.285002767,miami-dade
453,0.847826087,0.152173913,46,0.490909091,miami-dade
69,0.84962406,0.142857143,399,0.400690846,miami-dade
202,0.850202429,0.145748988,988,0.474264706,miami-dade
154,0.851822504,0.142630745,1262,0.265359477,miami-dade
144,0.851851852,0.141414141,594,0.13618677,miami-dade
152,0.85202864,0.143993636,1257,0.247457627,miami-dade
813,0.853165523,0.139206712,2622,0.346338992,miami-dade
529,0.854481956,0.142025611,1718,0.699876999,miami-dade
208,0.854636591,0.139849624,1995,0.349716446,miami-dade
131,0.858103976,0.137003058,1635,0.246669204,miami-dade
502,0.859477124,0.131808279,918,0.347294939,miami-dade
592,0.862179487,0.128205128,312,0.783704572,miami-dade
182,0.862955032,0.130620985,467,0.24975025,miami-dade
210,0.864108713,0.134292566,1251,0.235682819,miami-dade
165,0.864220183,0.12293578,545,0.296529968,miami-dade
207,0.866480447,0.130167598,1790,0.237561779,miami-dade
123,0.867271696,0.128190584,1763,0.345149766,miami-dade
229,0.872,0.126153846,1625,0.458333333,miami-dade
267,0.873224044,0.126775956,915,0.405619597,miami-dade
187,0.874251497,0.113772455,167,0.177165354,miami-dade
817,0.878617363,0.115755627,1244,0.335212711,miami-dade
137,0.880851064,0.119148936,235,0.166666667,miami-dade
296,0.881213686,0.11684958,1549,0.406238256,miami-dade
274,0.883248731,0.113705584,985,0.397400821,miami-dade
924,0.884615385,0.115384615,52,0.569620253,miami-dade
517,0.886189258,0.10741688,782,0.310841547,miami-dade
523,0.886494253,0.110632184,696,0.584297521,miami-dade
596,0.8875,0.1125,80,0.85778139,miami-dade
143,0.888744307,0.104098894,1537,0.270024272,miami-dade
133,0.889221557,0.108782435,1002,0.268592502,miami-dade
159,0.890612245,0.100408163,1225,0.262569832,miami-dade
673,0.894160584,0.091240876,274,0.261101243,miami-dade
209,0.894736842,0.101290963,2014,0.284560144,miami-dade
535,0.896842105,0.1,950,0.670111288,miami-dade
256,0.896981627,0.099737533,1524,0.186535764,miami-dade
241,0.897832817,0.096749226,1292,0.306706858,miami-dade
166,0.8996139,0.092664093,259,0.21657754,miami-dade
130,0.900436335,0.095200317,2521,0.155055571,miami-dade
834,0.901960784,0.098039216,51,0.432989691,miami-dade
142,0.902625298,0.092124105,2095,0.245945149,miami-dade
903,0.902625821,0.09190372,914,0.441234778,miami-dade
164,0.904761905,0.090311987,609,0.239453357,miami-dade
170,0.905084746,0.094915254,295,0.193548387,miami-dade
966,0.906001446,0.092552422,1383,0.333333333,miami-dade
536,0.909246575,0.08390411,584,0.485819975,miami-dade
531,0.909353905,0.083895853,1037,0.37995992,miami-dade
961,0.916666667,0.071428571,84,0.207743857,miami-dade
117,0.91723286,0.080296479,1619,0.209561753,miami-dade
126,0.917355372,0.078888054,1331,0.201254574,miami-dade
233,0.918401332,0.080766028,1201,0.419572108,miami-dade
129,0.919428571,0.078285714,1750,0.158093797,miami-dade
128,0.922868742,0.073748309,1478,0.169140801,miami-dade
127,0.925392115,0.069097075,2359,0.163919953,miami-dade
136,0.926337033,0.070635721,1982,0.207961565,miami-dade
153,0.927166401,0.067517278,1881,0.231481481,miami-dade
976,0.92768595,0.07231405,484,0.253229974,miami-dade
242,0.929683576,0.068307383,1991,0.214728149,miami-dade
140,0.931089744,0.067307692,1248,0.166952348,miami-dade
458,0.932330827,0.052631579,133,0.413996627,miami-dade
139,0.933757962,0.062420382,785,0.171243942,miami-dade
515,0.936567164,0.058457711,804,0.079519451,miami-dade
249,0.9375,0.059840426,1504,0.239744758,miami-dade
150,0.93814433,0.059278351,776,0.222049689,miami-dade
212,0.938264059,0.059290954,1636,0.139391447,miami-dade
920,0.938499385,0.051660517,813,0.302868255,miami-dade
936,0.93877551,0.040816327,49,0.52975048,miami-dade
518,0.939647946,0.057837385,1193,0.311098332,miami-dade
978,0.940780619,0.055181696,743,0.247826087,miami-dade
238,0.941176471,0.058823529,68,0.129218107,miami-dade
174,0.942622951,0.049180328,122,0.2375,miami-dade
175,0.942857143,0.057142857,70,0.476190476,miami-dade
135,0.942912747,0.055789815,3083,0.219162141,miami-dade
239,0.94422043,0.053091398,2976,0.105094407,miami-dade
245,0.944264943,0.052504039,1238,0.230017251,miami-dade
161,0.944281525,0.052785924,1023,0.247734139,miami-dade
172,0.9453125,0.0390625,128,0.147540984,miami-dade
141,0.947952218,0.050341297,1172,0.132596685,miami-dade
227,0.948687351,0.049522673,1676,0.247058824,miami-dade
833,0.949682203,0.048728814,1888,0.663157895,miami-dade
138,0.949766355,0.045560748,856,0.121245829,miami-dade
224,0.951303155,0.048010974,1458,0.235592439,miami-dade
826,0.951697128,0.045691906,766,0.197674419,miami-dade
262,0.951718494,0.045826514,1222,0.185770751,miami-dade
234,0.951890034,0.042955326,582,0.175644028,miami-dade
215,0.953662182,0.044095665,1338,0.084318962,miami-dade
236,0.954643629,0.045356371,926,0.237147595,miami-dade
259,0.955506118,0.040044494,899,0.271446863,miami-dade
244,0.955901427,0.043450065,1542,0.25766395,miami-dade
206,0.956998814,0.039739027,3372,0.05607064,miami-dade
223,0.957605985,0.041147132,1604,0.131132917,miami-dade
801,0.959537572,0.037572254,1384,0.175252257,miami-dade
264,0.960451977,0.035028249,885,0.227765727,miami-dade
214,0.961813842,0.035322196,2095,0.071255621,miami-dade
922,0.9621802,0.033926585,1798,0.180049875,miami-dade
213,0.963381799,0.035002693,1857,0.098018401,miami-dade
225,0.963636364,0.034343434,1980,0.163133309,miami-dade
634,0.963636364,0.031818182,220,0.08681672,miami-dade
501,0.964398378,0.032897702,2219,0.153158902,miami-dade
240,0.964912281,0.034024455,1881,0.160148976,miami-dade
162,0.965323336,0.031865042,1067,0.224040277,miami-dade
243,0.966802168,0.031165312,1476,0.122613065,miami-dade
253,0.966829268,0.031219512,1025,0.136297376,miami-dade
514,0.96795476,0.031102733,1061,0.228710462,miami-dade
282,0.968810916,0.031189084,513,0.202686685,miami-dade
506,0.969151671,0.028277635,778,0.105092967,miami-dade
818,0.970930233,0.025193798,1032,0.107163324,miami-dade
802,0.971830986,0.025945145,1349,0.123003195,miami-dade
145,0.972151899,0.025316456,395,0.077922078,miami-dade
803,0.972449739,0.026061057,1343,0.089593767,miami-dade
519,0.972511144,0.02526003,1346,0.176207068,miami-dade
250,0.972813239,0.024822695,846,0.120633631,miami-dade
254,0.973285199,0.026714801,1385,0.135426009,miami-dade
585,0.974882261,0.025117739,637,0.066505441,miami-dade
251,0.975238095,0.022857143,1050,0.128176796,miami-dade
979,0.975609756,0.024390244,41,0.703051643,miami-dade
221,0.975829117,0.022484542,1779,0.059726255,miami-dade
228,0.977110157,0.022889843,699,0.139664804,miami-dade
260,0.97815534,0.020631068,824,0.210526316,miami-dade
226,0.978479197,0.020803443,1394,0.114803625,miami-dade
219,0.978622328,0.020190024,842,0.117402165,miami-dade
216,0.978658537,0.018292683,1968,0.072140158,miami-dade
237,0.978704525,0.021295475,1127,0.186267348,miami-dade
205,0.979323308,0.018796992,1064,0.09701897,miami-dade
217,0.979555021,0.019843656,1663,0.0674567,miami-dade
533,0.979836169,0.017013233,1587,0.143497758,miami-dade
173,0.98013245,0.01986755,151,0.049107143,miami-dade
258,0.980569948,0.016839378,772,0.131054131,miami-dade
522,0.980769231,0.017241379,1508,0.222065064,miami-dade
269,0.981216458,0.016100179,1118,0.087816945,miami-dade
257,0.981627297,0.018372703,762,0.079883098,miami-dade
270,0.981721698,0.017099057,1696,0.11622276,miami-dade
222,0.982076964,0.016341592,1897,0.041683367,miami-dade
507,0.982120051,0.017879949,783,0.079298831,miami-dade
505,0.982632541,0.016453382,1094,0.106658446,miami-dade
580,0.983240223,0.016759777,179,0.269607843,miami-dade
512,0.9837794,0.01459854,1233,0.13562387,miami-dade
511,0.985018727,0.014044944,1068,0.092719353,miami-dade
521,0.985136742,0.014268728,1682,0.103764479,miami-dade
261,0.986599665,0.012562814,1194,0.10199456,miami-dade
218,0.986888112,0.009615385,1144,0.048408488,miami-dade
295,0.986984816,0.011930586,922,0.078527208,miami-dade
265,0.987421384,0.012578616,318,0.27173913,miami-dade
203,0.988350705,0.010423053,1631,0.056530899,miami-dade
520,0.989541432,0.010458568,1243,0.123641813,miami-dade
508,0.992229992,0.006216006,1287,0.06969697,miami-dade
280,0.993993994,0.006006006,333,0.094117647,miami-dade
938,1,0,1,0.25,miami-dade
948,1,0,1,0.45187901,miami-dade
960,1,0,9,0.651600753,miami-dade
33,0.204864359,0.790458372,1069,0.018440905,monroe
22,0.272314675,0.724659607,661,0.032786885,monroe
24,0.304526749,0.684773663,1215,0.040829987,monroe
25,0.348154362,0.644295302,1192,0.048096192,monroe
26,0.357328145,0.629701686,1542,0.053340238,monroe
23,0.371517028,0.617131063,969,0.078525641,monroe
21,0.372759857,0.61051374,837,0.085069444,monroe
14,0.386768448,0.601357082,1179,0.043478261,monroe
15,0.38816568,0.587573964,1690,0.03746531,monroe
29,0.393046553,0.592810843,1697,0.137126866,monroe
19,0.409219858,0.581560284,1410,0.118421053,monroe
20,0.413363533,0.576443941,883,0.083333333,monroe
32,0.418604651,0.569392348,1333,0.117305459,monroe
27,0.428437792,0.55940131,1069,0.172389127,monroe
31,0.439106145,0.550837989,895,0.095866315,monroe
28,0.447775629,0.544487427,1034,0.09034749,monroe
16,0.459253618,0.516374714,1313,0.038655462,monroe
12,0.484825493,0.507587253,1318,0.095080155,monroe
17,0.49126035,0.480220791,1087,0.04600639,monroe
18,0.505747126,0.482758621,783,0.112199466,monroe
30,0.513631407,0.473282443,917,0.215962441,monroe
13,0.518699187,0.467479675,1230,0.0505689,monroe
5,0.588750576,0.391885662,2169,0.040978189,monroe
11,0.594988345,0.393939394,1716,0.189167975,monroe
2,0.610982212,0.376643465,1293,0.087985437,monroe
9,0.614296351,0.374534624,1343,0.131301939,monroe
1,0.631057269,0.359030837,908,0.10461285,monroe
7,0.63510101,0.349747475,792,0.072709163,monroe
3,0.635505194,0.353163362,1059,0.064516129,monroe
10,0.713831479,0.272655008,1258,0.149511213,monroe
8,0.723552124,0.257915058,1295,0.106025492,monroe
6,0.760963027,0.229578676,1163,0.074049366,monroe
4,0.885783718,0.105710814,823,0.032473734,monroe
129,0.192813765,0.801619433,1976,0.025768911,orange
201,0.255574614,0.741852487,1166,0.024962179,orange
545,0.280943026,0.698428291,1018,0.060666667,orange
405,0.311827957,0.666666667,93,0.138888889,orange
111,0.315879097,0.674329502,2349,0.058495822,orange
334,0.316455696,0.674969375,2449,0.058058058,orange
130,0.326732673,0.665766577,3333,0.085603113,orange
107,0.33399112,0.654168722,2027,0.072872949,orange
235,0.336738555,0.653802497,2643,0.065420561,orange
234,0.340819964,0.648128342,2805,0.080191184,orange
522,0.344364508,0.648441247,2085,0.026468156,orange
112,0.345178991,0.646720669,3827,0.065349863,orange
333,0.347777153,0.639842431,1777,0.091326105,orange
517,0.349211789,0.643248801,2918,0.031636468,orange
128,0.350527108,0.640436747,2656,0.080234261,orange
238,0.35395189,0.634975181,2619,0.060641399,orange
518,0.360073484,0.631353337,1633,0.038124678,orange
335,0.364069952,0.624801272,1887,0.058329836,orange
236,0.366314199,0.617824773,1324,0.088116818,orange
515,0.369139466,0.624332344,3370,0.03206261,orange
514,0.37343984,0.618072891,2003,0.042562158,orange
330,0.374572406,0.61972634,1754,0.086270872,orange
239,0.375747225,0.61528608,2342,0.07936,orange
516,0.376315789,0.606140351,1140,0.037694013,orange
127,0.382758621,0.606896552,1740,0.065723414,orange
106,0.396782842,0.594280608,2238,0.082177883,orange
326,0.396788991,0.586697248,2180,0.093096234,orange
433,0.397147559,0.592978607,1823,0.18012959,orange
110,0.398672671,0.594216639,4219,0.092456975,orange
507,0.402720284,0.585452395,1691,0.033773862,orange
224,0.403272377,0.587102984,1039,0.077447336,orange
311,0.403894472,0.582286432,1592,0.188356164,orange
220,0.405289771,0.584986387,2571,0.092270005,orange
125,0.406143345,0.588168373,3516,0.093769535,orange
337,0.406344411,0.586102719,3310,0.122387366,orange
416,0.409090909,0.590909091,22,0.153846154,orange
135,0.410618469,0.581191754,3541,0.143111287,orange
531,0.413915693,0.573895378,1969,0.110891089,orange
232,0.414877977,0.577183181,3401,0.082501189,orange
132,0.422342342,0.563603604,2775,0.08178025,orange
113,0.425964912,0.562105263,2850,0.090404441,orange
509,0.431646932,0.5532831,1858,0.028710247,orange
521,0.432110529,0.550738447,2099,0.060948081,orange
525,0.438747976,0.55288721,3706,0.081053068,orange
408,0.445508982,0.546906188,2505,0.131704221,orange
325,0.446284691,0.532676813,2234,0.10226899,orange
543,0.448840382,0.541609823,1466,0.115563506,orange
527,0.450980392,0.533769063,1836,0.070912951,orange
237,0.451282051,0.541196581,2925,0.092204526,orange
523,0.458448753,0.531855956,1444,0.041496201,orange
504,0.465067043,0.518701482,1417,0.034757835,orange
133,0.46544182,0.526975795,3429,0.117163412,orange
126,0.468468468,0.512226512,777,0.10125448,orange
205,0.468634686,0.516605166,271,0.069970845,orange
312,0.468789014,0.52247191,1602,0.232791587,orange
432,0.468846664,0.522757402,2263,0.223692502,orange
229,0.468907563,0.516386555,2380,0.1654814,orange
511,0.469616519,0.515634218,1695,0.056856187,orange
519,0.470186335,0.520496894,1610,0.03125,orange
116,0.471706865,0.519944341,2156,0.113549286,orange
302,0.473401878,0.512740277,2237,0.074365391,orange
230,0.474698795,0.510843373,830,0.141896938,orange
520,0.475357711,0.514573397,1887,0.079752066,orange
338,0.477984085,0.510344828,1885,0.24798033,orange
134,0.483622995,0.508355615,2992,0.148758299,orange
131,0.484998351,0.503791625,3033,0.156774355,orange
411,0.485222761,0.505955007,2267,0.237248322,orange
431,0.485755396,0.503021583,3475,0.260860571,orange
413,0.486549165,0.501855288,2156,0.24321608,orange
109,0.486601307,0.505555556,3060,0.121341899,orange
510,0.490751445,0.490751445,1730,0.065132436,orange
327,0.490998363,0.49045281,1833,0.068852459,orange
115,0.492436306,0.496417197,2512,0.104110411,orange
328,0.496992481,0.491729323,1330,0.094054054,orange
407,0.498729352,0.49047014,1574,0.173664122,orange
104,0.498971617,0.48951049,2431,0.150406504,orange
415,0.501801802,0.49009009,1110,0.260423787,orange
228,0.505417118,0.485915493,1846,0.203069236,orange
508,0.506284368,0.472113119,2546,0.042257866,orange
336,0.510047029,0.480974776,2339,0.166355721,orange
102,0.514979339,0.476756198,1936,0.119230769,orange
414,0.515312372,0.475704369,2449,0.228847246,orange
409,0.520274129,0.465448315,3502,0.198042015,orange
118,0.521871821,0.471007121,1966,0.136155606,orange
108,0.522829006,0.461951656,2234,0.181260011,orange
304,0.523533204,0.459058672,1551,0.087885986,orange
218,0.527646807,0.462066009,2333,0.125701809,orange
303,0.531656184,0.452410901,2385,0.078174856,orange
542,0.536734694,0.452244898,2450,0.26857629,orange
412,0.539410555,0.451679232,1459,0.214884179,orange
221,0.544624448,0.443888071,3395,0.131329114,orange
208,0.54531607,0.440974867,2626,0.146585816,orange
536,0.548992674,0.435897436,2184,0.160349854,orange
501,0.551714035,0.432464108,3413,0.090073145,orange
305,0.553030303,0.433636364,3300,0.334816913,orange
541,0.557025835,0.427851292,1587,0.228987993,orange
529,0.557998484,0.422289613,1319,0.170628632,orange
506,0.5625,0.4375,32,0.227272727,orange
532,0.562879445,0.421798208,3459,0.239252336,orange
120,0.563878194,0.428071404,2857,0.275788978,orange
533,0.566621803,0.41274114,2229,0.269082269,orange
617,0.568914956,0.401759531,341,0.179337232,orange
301,0.571501794,0.416196822,1951,0.109914593,orange
101,0.571623465,0.419849932,2932,0.138121547,orange
535,0.571951666,0.413035518,2731,0.240210124,orange
212,0.572033898,0.415254237,236,0.134517766,orange
222,0.576909414,0.411722913,2815,0.110208228,orange
227,0.579163249,0.405250205,2438,0.168512017,orange
505,0.579784214,0.399204997,1761,0.070623917,orange
119,0.581001952,0.408913468,3074,0.307371349,orange
410,0.582479508,0.40420082,1952,0.354577465,orange
233,0.589272318,0.402850713,2666,0.169069142,orange
513,0.590375587,0.400821596,3408,0.123429266,orange
406,0.590885003,0.399311076,3774,0.303797468,orange
207,0.592857143,0.390952381,2100,0.175075075,orange
324,0.593526299,0.393401805,3213,0.273089323,orange
401,0.595685178,0.386336396,2503,0.380314352,orange
219,0.597003155,0.393927445,2536,0.113839931,orange
231,0.598333333,0.391666667,1200,0.255248619,orange
530,0.599408284,0.382248521,1690,0.18724659,orange
121,0.599901332,0.392205229,2027,0.304677207,orange
117,0.601926164,0.388978063,1869,0.169044223,orange
240,0.602297835,0.385329209,2263,0.1289337,orange
114,0.605941704,0.383408072,1784,0.181750742,orange
524,0.61631016,0.362299465,2244,0.118505014,orange
404,0.616825613,0.373297003,2936,0.302517623,orange
534,0.617246596,0.368381241,1322,0.292763158,orange
503,0.618181818,0.357818182,1375,0.054220235,orange
206,0.618721461,0.367009132,1752,0.125282167,orange
320,0.623215394,0.368094351,1611,0.389577104,orange
319,0.625437573,0.364644107,1714,0.419763169,orange
631,0.62962963,0.346801347,297,0.13963039,orange
403,0.629935484,0.360774194,3875,0.310701584,orange
122,0.634482759,0.354597701,1740,0.268910604,orange
313,0.637644046,0.346350832,1562,0.433077234,orange
528,0.63908046,0.34137931,1740,0.223920266,orange
308,0.642137878,0.347017816,1291,0.412342216,orange
310,0.644366197,0.338615023,1704,0.402099168,orange
331,0.647250953,0.345672292,1837,0.384781936,orange
417,0.655163975,0.333088595,4086,0.40093135,orange
502,0.658248606,0.322072811,3049,0.121791881,orange
526,0.660572821,0.321755027,1641,0.334572491,orange
419,0.662939297,0.325878594,1878,0.419785226,orange
124,0.664113141,0.318797879,1697,0.180809399,orange
538,0.665783664,0.305518764,2265,0.137416778,orange
309,0.668606343,0.318591795,3437,0.477430556,orange
203,0.670588235,0.329411765,85,0.179640719,orange
422,0.683480454,0.307271963,2379,0.39802456,orange
223,0.687058824,0.296470588,425,0.078809107,orange
123,0.689223058,0.30075188,399,0.306027821,orange
539,0.693826123,0.28601428,2381,0.294615042,orange
316,0.694840462,0.297012899,2946,0.444545786,orange
322,0.69525066,0.296394019,2274,0.512311902,orange
314,0.703342095,0.282388284,2663,0.503483217,orange
424,0.705307263,0.284636872,3580,0.43845738,orange
317,0.706167706,0.283437283,1443,0.560553633,orange
307,0.706676136,0.276278409,2816,0.409836066,orange
425,0.708368555,0.282333052,2366,0.426350245,orange
210,0.711388456,0.276131045,1282,0.126496616,orange
315,0.711529185,0.278822962,2073,0.521187516,orange
339,0.711745244,0.277915633,2418,0.463347165,orange
614,0.713866232,0.276672104,3065,0.205242718,orange
402,0.715079917,0.273453787,2878,0.411738747,orange
423,0.716141929,0.275862069,2001,0.444982252,orange
421,0.717364532,0.272167488,1624,0.40372199,orange
306,0.720026792,0.265907569,2986,0.524363234,orange
618,0.72243346,0.27756654,263,0.489878543,orange
537,0.723465704,0.254151625,2770,0.195678761,orange
332,0.727136432,0.26011994,2668,0.444279975,orange
630,0.730346577,0.261200338,1183,0.087906751,orange
512,0.734476641,0.250739208,1691,0.082513895,orange
321,0.737704918,0.253551913,915,0.490123457,orange
105,0.740276862,0.249835201,1517,0.175759938,orange
610,0.75042349,0.243647657,3542,0.142445767,orange
426,0.75297619,0.238095238,2352,0.579014879,orange
318,0.753259295,0.237083535,2071,0.607313997,orange
323,0.766277129,0.221202003,1198,0.496383363,orange
214,0.767749245,0.226208459,2648,0.101022395,orange
611,0.768500327,0.222003929,3054,0.167982629,orange
620,0.782763533,0.208689459,1404,0.428571429,orange
429,0.7829555,0.212006717,2382,0.594547708,orange
427,0.784893993,0.2045053,2264,0.588843537,orange
226,0.785538209,0.204601479,1217,0.089672544,orange
329,0.797814208,0.191256831,183,0.179487179,orange
628,0.800724638,0.190821256,828,0.027050611,orange
632,0.810712665,0.182478438,2203,0.178156468,orange
211,0.814814815,0.177304965,2538,0.121765187,orange
428,0.817226891,0.172689076,2380,0.663375224,orange
216,0.817929117,0.174426685,2878,0.131633356,orange
619,0.83127572,0.16872428,243,0.384773663,orange
103,0.831775701,0.168224299,214,0.173780488,orange
621,0.845360825,0.149828179,1455,0.395320694,orange
605,0.849116162,0.140151515,1584,0.110350076,orange
215,0.85244554,0.144266338,2433,0.099739583,orange
213,0.854456563,0.136517488,2659,0.07950488,orange
622,0.854727614,0.139636819,1597,0.337313433,orange
606,0.858099878,0.136419001,1642,0.085189527,orange
217,0.865250965,0.12972973,2590,0.082908506,orange
612,0.867306606,0.121964992,1771,0.194687399,orange
608,0.868241144,0.128651336,3218,0.131101251,orange
420,0.875,0.125,72,0.721393035,orange
607,0.876452599,0.120489297,1635,0.075137687,orange
633,0.879807692,0.1125,2080,0.216915688,orange
634,0.884015595,0.108674464,2052,0.279394977,orange
225,0.889492754,0.103864734,1656,0.063855915,orange
613,0.89119171,0.10880829,386,0.220483642,orange
604,0.892875715,0.100364015,1923,0.084779051,orange
601,0.905899925,0.082150859,1339,0.09015748,orange
609,0.910120311,0.085987261,2826,0.114252061,orange
602,0.936122103,0.058224986,1769,0.048780488,orange
623,0.93943299,0.058634021,1552,0.130311615,orange
625,0.950747095,0.047039292,1807,0.071572581,orange
629,0.956037152,0.041486068,1615,0.052970651,orange
603,0.963552021,0.035785288,1509,0.069604613,orange
616,0.965549348,0.031657356,1074,0.061143984,orange
204,0.970489039,0.029510961,1186,0.051540284,orange
627,0.985611511,0.013189448,1668,0.041225416,orange
626,0.987730061,0.009713701,1956,0.013471503,orange
624,0.989696312,0.009219089,1844,0.010884831,orange
404,0,1,1,0.285714286,osceola
505,0.031640912,0.036055923,1359,0.113953488,osceola
506,0.27637987,0.712662338,2464,0.098226467,osceola
400,0.296466974,0.688172043,651,0.087330873,osceola
501,0.301152738,0.688760807,694,0.10395189,osceola
500,0.308411215,0.684579439,428,0.019354839,osceola
202,0.313953488,0.674418605,86,0.018867925,osceola
504,0.32664437,0.106187291,3588,0.198047651,osceola
502,0.33444568,0.654801631,2697,0.084443327,osceola
401,0.344651163,0.644186047,2150,0.164045747,osceola
